Area code,Area,Year,Series,Value,Source
508,Mozambique,2015,Emissions per capita (metric tons of carbon dioxide),0.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
508,Mozambique,2018,Emissions per capita (metric tons of carbon dioxide),0.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
508,Mozambique,2019,Emissions per capita (metric tons of carbon dioxide),0.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
508,Mozambique,2020,Emissions per capita (metric tons of carbon dioxide),0.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,1975,Emissions (thousand metric tons of carbon dioxide),6232.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,1985,Emissions (thousand metric tons of carbon dioxide),8623.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2005,Emissions (thousand metric tons of carbon dioxide),14336.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2010,Emissions (thousand metric tons of carbon dioxide),11715.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2015,Emissions (thousand metric tons of carbon dioxide),22680.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2018,Emissions (thousand metric tons of carbon dioxide),34484.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2019,Emissions (thousand metric tons of carbon dioxide),35262.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2020,Emissions (thousand metric tons of carbon dioxide),34888.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,1975,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,1985,Emissions per capita (metric tons of carbon dioxide),0.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2005,Emissions per capita (metric tons of carbon dioxide),0.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2010,Emissions per capita (metric tons of carbon dioxide),0.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2015,Emissions per capita (metric tons of carbon dioxide),0.4,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2018,Emissions per capita (metric tons of carbon dioxide),0.6,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2019,Emissions per capita (metric tons of carbon dioxide),0.6,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
104,Myanmar,2020,Emissions per capita (metric tons of carbon dioxide),0.6,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2005,Emissions (thousand metric tons of carbon dioxide),2637.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2010,Emissions (thousand metric tons of carbon dioxide),3220.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2015,Emissions (thousand metric tons of carbon dioxide),3925.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2018,Emissions (thousand metric tons of carbon dioxide),3914.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2019,Emissions (thousand metric tons of carbon dioxide),3914.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2020,Emissions (thousand metric tons of carbon dioxide),3597.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2005,Emissions per capita (metric tons of carbon dioxide),1.3,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2010,Emissions per capita (metric tons of carbon dioxide),1.5,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2015,Emissions per capita (metric tons of carbon dioxide),1.7,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2018,Emissions per capita (metric tons of carbon dioxide),1.6,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2019,Emissions per capita (metric tons of carbon dioxide),1.5,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
516,Namibia,2020,Emissions per capita (metric tons of carbon dioxide),1.4,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,1975,Emissions (thousand metric tons of carbon dioxide),1744.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,1985,Emissions (thousand metric tons of carbon dioxide),2324.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2005,Emissions (thousand metric tons of carbon dioxide),5952.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2010,Emissions (thousand metric tons of carbon dioxide),7258.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2015,Emissions (thousand metric tons of carbon dioxide),9111.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2018,Emissions (thousand metric tons of carbon dioxide),15376.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2019,Emissions (thousand metric tons of carbon dioxide),13773.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2020,Emissions (thousand metric tons of carbon dioxide),15856.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,1975,Emissions per capita (metric tons of carbon dioxide),0.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,1985,Emissions per capita (metric tons of carbon dioxide),0.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2005,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2010,Emissions per capita (metric tons of carbon dioxide),0.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2015,Emissions per capita (metric tons of carbon dioxide),0.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2018,Emissions per capita (metric tons of carbon dioxide),0.4,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2019,Emissions per capita (metric tons of carbon dioxide),0.4,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
524,Nepal,2020,Emissions per capita (metric tons of carbon dioxide),0.4,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),1975,Emissions (thousand metric tons of carbon dioxide),132885.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),1985,Emissions (thousand metric tons of carbon dioxide),139358.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),2005,Emissions (thousand metric tons of carbon dioxide),168921.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),2010,Emissions (thousand metric tons of carbon dioxide),172314.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),2015,Emissions (thousand metric tons of carbon dioxide),158609.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),2018,Emissions (thousand metric tons of carbon dioxide),152708.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),2019,Emissions (thousand metric tons of carbon dioxide),147500.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),2020,Emissions (thousand metric tons of carbon dioxide),131762.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),1975,Emissions per capita (metric tons of carbon dioxide),9.7,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),1985,Emissions per capita (metric tons of carbon dioxide),9.6,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),2005,Emissions per capita (metric tons of carbon dioxide),10.3,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),2010,Emissions per capita (metric tons of carbon dioxide),10.3,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),2015,Emissions per capita (metric tons of carbon dioxide),9.3,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),2018,Emissions per capita (metric tons of carbon dioxide),8.8,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),2019,Emissions per capita (metric tons of carbon dioxide),8.4,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
528,Netherlands (Kingdom of the),2020,Emissions per capita (metric tons of carbon dioxide),7.5,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
554,New Zealand,1975,Emissions (thousand metric tons of carbon dioxide),16778.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
554,New Zealand,1985,Emissions (thousand metric tons of carbon dioxide),19261.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
554,New Zealand,2005,Emissions (thousand metric tons of carbon dioxide),34228.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
554,New Zealand,2010,Emissions (thousand metric tons of carbon dioxide),30952.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
554,New Zealand,2015,Emissions (thousand metric tons of carbon dioxide),31975.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
554,New Zealand,2018,Emissions (thousand metric tons of carbon dioxide),32399.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
554,New Zealand,2019,Emissions (thousand metric tons of carbon dioxide),34015.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
554,New Zealand,2020,Emissions (thousand metric tons of carbon dioxide),31340.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
554,New Zealand,1975,Emissions per capita (metric tons of carbon dioxide),5.3,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
554,New Zealand,1985,Emissions per capita (metric tons of carbon dioxide),5.8,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
554,New Zealand,2005,Emissions per capita (metric tons of carbon dioxide),8.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
554,New Zealand,2010,Emissions per capita (metric tons of carbon dioxide),7.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
554,New Zealand,2015,Emissions per capita (metric tons of carbon dioxide),6.8,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
554,New Zealand,2018,Emissions per capita (metric tons of carbon dioxide),6.5,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
554,New Zealand,2019,Emissions per capita (metric tons of carbon dioxide),6.7,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
554,New Zealand,2020,Emissions per capita (metric tons of carbon dioxide),6.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
558,Nicaragua,1975,Emissions (thousand metric tons of carbon dioxide),2104.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
558,Nicaragua,1985,Emissions (thousand metric tons of carbon dioxide),2113.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
558,Nicaragua,2005,Emissions (thousand metric tons of carbon dioxide),4513.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
558,Nicaragua,2010,Emissions (thousand metric tons of carbon dioxide),4708.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
558,Nicaragua,2015,Emissions (thousand metric tons of carbon dioxide),5459.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
558,Nicaragua,2018,Emissions (thousand metric tons of carbon dioxide),5235.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
558,Nicaragua,2019,Emissions (thousand metric tons of carbon dioxide),5387.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
558,Nicaragua,2020,Emissions (thousand metric tons of carbon dioxide),4862.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
558,Nicaragua,1975,Emissions per capita (metric tons of carbon dioxide),0.7,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
558,Nicaragua,1985,Emissions per capita (metric tons of carbon dioxide),0.5,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
558,Nicaragua,2005,Emissions per capita (metric tons of carbon dioxide),0.8,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
558,Nicaragua,2010,Emissions per capita (metric tons of carbon dioxide),0.7,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
558,Nicaragua,2015,Emissions per capita (metric tons of carbon dioxide),0.8,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
558,Nicaragua,2018,Emissions per capita (metric tons of carbon dioxide),0.7,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
558,Nicaragua,2019,Emissions per capita (metric tons of carbon dioxide),0.8,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
558,Nicaragua,2020,Emissions per capita (metric tons of carbon dioxide),0.7,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
562,Niger,1975,Emissions (thousand metric tons of carbon dioxide),541.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
562,Niger,1985,Emissions (thousand metric tons of carbon dioxide),925.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
562,Niger,2005,Emissions (thousand metric tons of carbon dioxide),1260.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
562,Niger,2010,Emissions (thousand metric tons of carbon dioxide),1980.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
562,Niger,2015,Emissions (thousand metric tons of carbon dioxide),2803.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
562,Niger,2018,Emissions (thousand metric tons of carbon dioxide),2768.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
562,Niger,2019,Emissions (thousand metric tons of carbon dioxide),3007.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
562,Niger,2020,Emissions (thousand metric tons of carbon dioxide),3129.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
562,Niger,1975,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
562,Niger,1985,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
562,Niger,2005,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
562,Niger,2010,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
562,Niger,2015,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
562,Niger,2018,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
562,Niger,2019,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
562,Niger,2020,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
566,Nigeria,1975,Emissions (thousand metric tons of carbon dioxide),22939.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
566,Nigeria,1985,Emissions (thousand metric tons of carbon dioxide),47981.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
566,Nigeria,2005,Emissions (thousand metric tons of carbon dioxide),84440.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
566,Nigeria,2010,Emissions (thousand metric tons of carbon dioxide),89038.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
566,Nigeria,2015,Emissions (thousand metric tons of carbon dioxide),121822.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
566,Nigeria,2018,Emissions (thousand metric tons of carbon dioxide),129864.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
566,Nigeria,2019,Emissions (thousand metric tons of carbon dioxide),135415.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
566,Nigeria,2020,Emissions (thousand metric tons of carbon dioxide),128450.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
566,Nigeria,1975,Emissions per capita (metric tons of carbon dioxide),0.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
566,Nigeria,1985,Emissions per capita (metric tons of carbon dioxide),0.4,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
566,Nigeria,2005,Emissions per capita (metric tons of carbon dioxide),0.4,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
566,Nigeria,2010,Emissions per capita (metric tons of carbon dioxide),0.4,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
566,Nigeria,2015,Emissions per capita (metric tons of carbon dioxide),0.5,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
566,Nigeria,2018,Emissions per capita (metric tons of carbon dioxide),0.5,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
566,Nigeria,2019,Emissions per capita (metric tons of carbon dioxide),0.5,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
566,Nigeria,2020,Emissions per capita (metric tons of carbon dioxide),0.4,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
807,North Macedonia,2005,Emissions (thousand metric tons of carbon dioxide),9017.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
807,North Macedonia,2010,Emissions (thousand metric tons of carbon dioxide),8463.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
807,North Macedonia,2015,Emissions (thousand metric tons of carbon dioxide),7286.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
807,North Macedonia,2018,Emissions (thousand metric tons of carbon dioxide),7084.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
807,North Macedonia,2019,Emissions (thousand metric tons of carbon dioxide),8100.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
807,North Macedonia,2020,Emissions (thousand metric tons of carbon dioxide),6930.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
807,North Macedonia,2005,Emissions per capita (metric tons of carbon dioxide),4.4,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
807,North Macedonia,2010,Emissions per capita (metric tons of carbon dioxide),4.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
807,North Macedonia,2015,Emissions per capita (metric tons of carbon dioxide),3.5,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
807,North Macedonia,2018,Emissions per capita (metric tons of carbon dioxide),3.4,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
807,North Macedonia,2019,Emissions per capita (metric tons of carbon dioxide),3.8,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
807,North Macedonia,2020,Emissions per capita (metric tons of carbon dioxide),3.3,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
578,Norway,1975,Emissions (thousand metric tons of carbon dioxide),23879.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
